,Open,High,Low,Close,Volume
0,0.4380093683212057,0.4843892290268574,0.5084049913990013,0.6108551412577018,0.09211896273116368
1,0.3380696354441319,0.48579494587178396,0.3573194305331443,0.5980847561746453,0.07562276408855642
2,0.5117999143998377,0.5479016333368056,0.5376068459108241,0.6093508842382419,0.14511287449842442
3,0.4986304235929452,0.4579663752915377,0.40588865410238706,0.4386440292225571,0.07852305374840568
4,0.36159758074972614,0.3680114941083261,0.33049824719367926,0.44657466227930925,0.09040011279976971
5,0.33449108687655643,0.42689065788979513,0.36741115932140916,0.5127936966523029,0.1558228692026073
6,0.3929549055906858,0.3772708294066513,0.3779743194288718,0.49374253250063665,0.05830344559054482
7,0.3968051095138503,0.4788190486513455,0.4338394210432816,0.580365613937671,0.09407324235965012
8,0.43905481599586266,0.4562172366131703,0.43346781046689653,0.488646747653992,0.0915775752409473
9,0.39160566159091936,0.4228123753522014,0.37573995268607385,0.5399473044139211,0.10254338054470696
10,0.4114320000154349,0.4785266579967933,0.42116263414842825,0.5082145489843222,0.13904459491208024
11,0.41117850470838607,0.4071898908444451,0.29020158771503224,0.45165191163907026,0.19454804387286
12,0.35244975647117555,0.43699645236683654,0.3978979480900963,0.5399201864997648,0.08810228959057317
13,0.42566839428381054,0.4176477693596556,0.45216426852093494,0.49784911688255373,0.04352149354254313
14,0.4036430103631387,0.47322535284914524,0.38292171022020904,0.5679486778107656,0.1742657186897825
15,0.43615172715656503,0.47550155307664776,0.4474680924356692,0.4956879009446164,0.11225841185938752
16,0.3971380352803518,0.42833906826684215,0.3813893296858478,0.5328738469619693,0.09782822110390976
17,0.4097378975504418,0.4368450368034138,0.3953679647876324,0.49241561220254815,0.11623052867918064
18,0.38241401320291224,0.4289464802613133,0.3753050453059905,0.4777520468212728,0.08314925423135948
19,0.3912904830507064,0.396483076160721,0.2964163649479038,0.4457557595852115,0.2993154166847676
20,0.3531069051956247,0.3932225761963138,0.36333154125754197,0.52480484110949,0.07114022153812954
21,0.3715444616693167,0.4015775542258726,0.3606534129359659,0.41853510204667277,0.13601895153182728
22,0.3473032573313931,0.399121270417701,0.2722290731314127,0.41168641528719085,0.27920396516723156
23,0.3891770166730376,0.3842998641669708,0.2729951130934041,0.39325599996268246,0.1636620335510117
24,0.25678998930144836,0.31531326261279147,0.3749264481386436,0.553502004367851,0.03865666312239738
25,0.4485117605798633,0.4412408927994806,0.3792777974660082,0.44598626494053506,0.09177150446232052
26,0.33179729819779613,0.3697537714482482,0.373158350197954,0.5115702102874313,0.09368761417950046
27,0.40478275898890775,0.5122986247988226,0.40827521318471244,0.517417055800246,0.15962104779751607
28,0.4399721320275879,0.40138120470224203,0.36580513802697623,0.49462865768282777,0.07069343640330952
29,0.3712242819823991,0.4383619115525531,0.4331789587320067,0.5181451049000918,0.08116752108225209
30,0.40782736096695504,0.46575661341038405,0.4102572263076816,0.5222552469530357,0.1242264431379588
31,0.4127032469339601,0.4063052666994674,0.3476243442811321,0.47170773524861487,0.11142843059612131
32,0.40533026864945787,0.5062563196446144,0.4417018465106073,0.5919210005213058,0.2717762767797055
33,0.44539066554326195,0.46011404611903084,0.38976435127468634,0.5609685170644105,0.152361534928266
34,0.43466034422016475,0.4851570089304083,0.5061498151661877,0.5717769967413151,0.16654802856490938
35,0.42986091340901345,0.4659048873384272,0.38951350829294684,0.4692577975679293,0.04838539685026742
36,0.37589764979181245,0.4021967787992017,0.3872646426130609,0.5333416616638275,0.05221494914140207
37,0.41600918260553293,0.47232157596537344,0.4109647822110274,0.5329694033808214,0.12306034937591309
38,0.4272017020546379,0.48581330445893545,0.42506328003748794,0.5758581696855527,0.16506310712119382
39,0.44345555984037943,0.45078712330989495,0.4149777401945367,0.4916996937152006,0.10068257287210952
40,0.3877954402880256,0.43118044241344244,0.40389516845536083,0.5163379207887819,0.07970617328021076
41,0.3910026584476784,0.41866331143368674,0.34240362044966505,0.4741180458869339,0.1281270607635212
42,0.38805137140699286,0.4168933283240361,0.39784247530169287,0.5075861191048788,0.06662343553468517
43,0.4079929903484159,0.465752223215746,0.40579482902500746,0.5145926833347514,0.1324182379367262
44,0.38698263304335734,0.43246464310851224,0.3654407817114499,0.5331002744611558,0.11857391545692683
45,0.441704557960862,0.5902809145075192,0.4668244808431863,0.643261086270846,0.39650890986284937
46,0.5041447688259529,0.5090702142628171,0.5224219981191487,0.5476752349144026,0.11095108640830087
47,0.41408994963219037,0.38885440792919596,0.3346644671266421,0.4503999505036583,0.07782688457003958
48,0.3424820010153642,0.36886690007029366,0.29861813159262246,0.40174004709563826,0.17127526542967536
49,0.3378851585176371,0.4205902541881268,0.38642842686752693,0.50399171644751,0.06887776146369479
50,0.39899730012351825,0.4058514059813431,0.3354031028197143,0.4816474659950306,0.09394443618991806
51,0.387506626086891,0.4404435449015231,0.42633815655417756,0.5453794441148331,0.08737000116631108
52,0.4085668591341178,0.40206594065778967,0.3760215225345003,0.5168375425957442,0.09159348932954907
53,0.4078522604695437,0.4650638345452166,0.4071625720619208,0.48669811415544034,0.1607952061361655
54,0.41928986905562066,0.48455357530015275,0.439433090209303,0.5621891704120826,0.13967579085363174
55,0.4147203795968899,0.4310587292082379,0.4020164686465845,0.5132580979413671,0.1605260317889961
56,0.2201338984721915,0.2650652705519583,0.12758912826386665,0.2591084306115726,0.7897191387002962
57,0.36807905559565907,0.34611700671577483,0.3482952338516691,0.5110301267660914,0.026219745886797582
58,0.349153208477833,0.414251293296136,0.3635385415733725,0.4738559558568323,0.06853466634835545
59,0.41258496759191404,0.4889064055136834,0.3703663093628103,0.5825176138902406,0.12115248786222174
60,0.5152178202219835,0.5067145093566114,0.5512811754442415,0.5541002155594027,0.09526592838836237
61,0.43518328147297747,0.5342830485150465,0.440992162349106,0.6158931289958318,0.1115649517764548
62,0.47769307821195733,0.4630986689490841,0.47058770262956995,0.53853555022002,0.08665420096726278
63,0.34292354887892695,0.49677523338148305,0.3585683510857698,0.5627944884568324,0.13534678758014046
64,0.43780405409192724,0.40312178577328284,0.41992512649751246,0.4858393810279486,0.11051846648730511
65,0.40688142296396546,0.4513654166271704,0.4074771466261779,0.5195067761537943,0.10929152371702083
66,0.43271655597123937,0.4757894128489758,0.4439983828972681,0.5313366754634012,0.07496792234921064
67,0.44670072887777684,0.462204995421583,0.4130326553946639,0.5237556390683957,0.13743011096957575
68,0.42342796762071694,0.5195164710063505,0.4545896771416101,0.6043604645418106,0.1698375579706308
69,0.4405003684462198,0.4512666852720844,0.4381937981605848,0.5128460593534835,0.0920481209729493
70,0.4163909792013396,0.42359168412821785,0.36192679951627926,0.49121760763578676,0.08228704057916178
71,0.38417698788144905,0.43678097720277953,0.40402865970251894,0.5032863575266758,0.07750021364003912
72,0.3992571195963893,0.42038581782465023,0.37906487513143533,0.5018042288972914,0.09095005815609848
73,0.37959757993619914,0.49027504895156604,0.3797701765241623,0.5790630970000545,0.2007036879195129
74,0.4512028769546185,0.4648434218360514,0.47031153993615593,0.5035746151967228,0.1033153646934773
75,0.4169396149462833,0.4509808756627153,0.3980911746691877,0.5478585516471073,0.08929592068782792
76,0.4004340336788384,0.42337638421383317,0.3286638160181989,0.43022167852898874,0.2319409681728969
77,0.370392966820288,0.40850622719681706,0.3927156792044918,0.5338570087914255,0.050921898073988364
78,0.40683142794255805,0.5170797515158385,0.4241600824014091,0.5992788633187899,0.2345645789784344
79,0.4511668102614611,0.4293044673070749,0.44035741943920725,0.5089507435788428,0.07966716336022889
80,0.4183074971865033,0.4786147255041635,0.41352887345301775,0.5034074367783297,0.0921088454218808
81,0.3927923254919864,0.4170236441474954,0.3916842671604195,0.5369115538169464,0.09132792553133773
82,0.4275438612766637,0.4905231408848223,0.43606597424153826,0.5585130922322422,0.15982788050929597
83,0.44430559182909424,0.45739686812590546,0.3857787472325725,0.46455165018582,0.16593232563953456
84,0.35450542445446964,0.3753426171989351,0.30690384958982025,0.48443016223054414,0.11388270134992584
85,0.38769468408711016,0.44190387288194694,0.4275024367180216,0.49910608375535764,0.11523790399230578
86,0.3902462066557179,0.4557519037800791,0.3707969491067161,0.5663785145421798,0.1276860917167151
87,0.441028423519604,0.45548394479295284,0.4564617881246511,0.5081174605760885,0.08110919699320071
88,0.3877404775253476,0.418929216436634,0.38063404914003773,0.4731817323577625,0.07053909813009861
89,0.3944899960261674,0.4638827588682892,0.4015572189538999,0.545781676525284,0.11320743593955462
90,0.4164165310415108,0.4264213165791949,0.37251702536865106,0.47770103266795216,0.12648724401128103
91,0.38702404278454317,0.4197407244098165,0.38158371756718823,0.5062511660367484,0.08610210660957615
92,0.39797022086417233,0.4340032837904912,0.4024283363547539,0.5218573357823151,0.11143442261721775
93,0.4096016295813565,0.4737490576486092,0.40535583894971655,0.5140416166061805,0.1364193845846209
94,0.39991708665407416,0.4195977660646737,0.37810205042883843,0.49282876979772877,0.13525943862024456
95,0.39454964188235564,0.4188266827893644,0.3883310881635826,0.510218168275142,0.08354759748449378
96,0.40005406976621927,0.45250273198113905,0.3894519272244046,0.5172111703207285,0.11067489429620717
97,0.4020144574928625,0.43847906927853664,0.39800829329218956,0.5305343957563675,0.11202969971926896
98,0.4098166630014292,0.4430353668017621,0.39697792258276476,0.49179590531652,0.15590453109392705
99,0.4056959279208233,0.4795863723002438,0.3966348142846757,0.5351766098550943,0.3258170773039805
100,0.4277473521692623,0.42964540559109987,0.3886539295867708,0.4901510659711305,0.04375761170550166
101,0.37114158103348116,0.4083976451370801,0.37869281482318856,0.4960525826282138,0.0672704273865937
102,0.3960771395521371,0.4336265941349148,0.37283168309023607,0.5035399454581424,0.15997959382709956
103,0.3872368626319591,0.4172708474272917,0.35092602598868006,0.46109667780979513,0.18986029754550643
104,0.36922781025879997,0.39711610289035854,0.34234127785033974,0.47046472864333616,0.11238795967549796
105,0.35401981436193947,0.40482487896219754,0.37270451705108243,0.5219983457187084,0.12249922206385248
106,0.3914746532194597,0.42679707019324425,0.29605526687743705,0.3848163147010959,0.34292804103227353
107,0.34313468531535274,0.35416214880251323,0.3407942779376524,0.47789713181256277,0.07787980440386005
108,0.373046596746344,0.4442614908154267,0.43151324858780377,0.5765992577781541,0.07502692481745944
109,0.4668405226231165,0.4819187596364322,0.41709128283893326,0.5007761065615446,0.09004374286710544
110,0.3488990111138675,0.36711030045889936,0.3402183491018302,0.46160482841149075,0.10566316869127951
111,0.3999932845852576,0.44403174275241003,0.3608591151883572,0.4785059859834066,0.13490938232287605
112,0.3650242494261811,0.4610204872156883,0.40051087957645043,0.5623432208831785,0.11535179556801141
113,0.4246679511854493,0.4094645936863747,0.3867602696957889,0.486555258686235,0.11174723734760818
114,0.39166727965609033,0.43680399673751225,0.4137787065867757,0.5187416136303988,0.05815216731026102
115,0.4116611281556227,0.49926373677981223,0.4153391098272655,0.5641058240953271,0.17497176811809306
116,0.4427617467714564,0.48122988748600376,0.42889006460298246,0.5749253301985064,0.11869237451191364
117,0.46736134633205084,0.4870449671833167,0.4718463102791573,0.5254317339038476,0.0758797583311201
118,0.4030235426553571,0.42448566394303644,0.3817611281503853,0.4941426423645459,0.12476903382403635
119,0.39996378687000184,0.4350380775466093,0.3659941950675854,0.5211779797168992,0.13178322802715317
120,0.404691825805225,0.44690807061827714,0.4134116737773908,0.5286537800002794,0.10202870066704814
121,0.4006045318577382,0.47713648915985424,0.428672762627954,0.5263223580209448,0.15186709275049706
122,0.4091599517958143,0.4530045132532903,0.40551601542876264,0.5323827875694894,0.08923967141010597
123,0.43366061610049955,0.43211006699824484,0.3720194323212445,0.4771074772678774,0.1819276157506346
124,0.38484181517720845,0.42396677355939005,0.40333451210152166,0.5197153668171601,0.05672778023010432
125,0.38676516606121825,0.4331059865824897,0.3373552530016315,0.44832789842369636,0.16559685848687286
126,0.3727994702608309,0.4165619426152176,0.38222317835774716,0.5547681484705334,0.10893552882392359
127,0.5000854274338294,0.5684115775012808,0.5060014442318792,0.6299752384479712,0.3263780072621362
128,0.4116380660129091,0.41761054455650704,0.40221782621066704,0.48809462811448845,0.05215282996992565
129,0.3966754631774716,0.44176663691591533,0.3867518109118321,0.48018903516447253,0.042621441112542416
130,0.3160623017893373,0.3433526993293646,0.2987316579992171,0.4268844827429402,0.3557506804436895
131,0.3905865625902447,0.4098230332319348,0.3393196391956437,0.4609327800497845,0.0763144571354909
132,0.40775165478627295,0.4771767602463216,0.44533772235915287,0.5681531904890711,0.10909538690903214
133,0.4091742127702587,0.42094227731655887,0.3780923618235479,0.5039307184042163,0.06988594770014941
134,0.39586411731209004,0.46354587901996885,0.42229046547325294,0.5314623250327272,0.09275906765161468
135,0.4001193948358226,0.4087122764617388,0.35255812721223373,0.498870656893593,0.1592645505186046
136,0.40594319628430087,0.4499827324525167,0.3855985739522197,0.46877782332739637,0.22994664827311234
137,0.3699189546668104,0.4075747642674892,0.339628811275554,0.4825757406597163,0.12766846760634548
138,0.39409913582187117,0.45669361050709445,0.4119340098876154,0.5789598348047361,0.1563303177521676
139,0.44109866869078856,0.5298884849639471,0.45834979285378924,0.568950833922372,0.1536983108964333
140,0.4272589685438619,0.4013122170417998,0.3823137724085232,0.46076381352039786,0.07361249649193206
141,0.37102191973987275,0.42682378503786994,0.3999061249144028,0.5263985607014715,0.050561108424763315
142,0.42758329062435174,0.47191428601523466,0.43180598359076683,0.5468378695911704,0.10678443455000236
143,0.42253718402112533,0.4523511780032701,0.4073156802210351,0.5092007745678987,0.09944953550392065
144,0.3864586469750338,0.42614487067402546,0.38137963971658395,0.5130516909898525,0.32382950634981505
145,0.5030462560543093,0.5673916403764303,0.41494057887133895,0.53562626044672,0.32711805578766295
146,0.3378223429307954,0.34987869030073276,0.3723417617614884,0.4659084462963117,0.010395212354719949
147,0.39022109683382145,0.41070505432314197,0.34417023012622555,0.48690889062258946,0.1323847912200723
148,0.3622769524085793,0.39654200466359335,0.29538705917991814,0.4285639611113731,0.19711725280978076
149,0.32705716931001794,0.3737847640164866,0.3871644012244592,0.478810347995969,0.05408785273332167
150,0.39382008417631525,0.4284054726154992,0.3888997277426403,0.5064668963223848,0.05746041252070449
